Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,raw_data
1679948294.2841125,1514,73094,0,GPS1_Frame,42.34317333333333,-71.07860833333334,19.700000762939453,1.5,328779.0872892329,4689971.982727804,20:18:14,19,T,
1679948294.5658476,1515,73094,0,GPS1_Frame,42.34317333333333,-71.07860833333334,0.0,0.0,328779.0872892329,4689971.982727804,20:18:14,19,T,
1679948295.2840638,1516,73095,0,GPS1_Frame,42.34315,-71.078605,19.299999237060547,1.5,328779.29853516736,4689969.385025402,20:18:15,19,T,
1679948296.0240023,1517,73095,0,GPS1_Frame,42.34315,-71.078605,0.0,0.0,328779.29853516736,4689969.385025402,20:18:15,19,T,
1679948296.2834747,1518,73096,0,GPS1_Frame,42.34312666666667,-71.078615,19.100000381469727,1.5,328778.41143030935,4689966.814174306,20:18:16,19,T,
1679948296.5652568,1519,73096,0,GPS1_Frame,42.34312666666667,-71.078615,0.0,0.0,328778.41143030935,4689966.814174306,20:18:16,19,T,
1679948297.283404,1520,73097,0,GPS1_Frame,42.3431,-71.07863666666667,19.0,1.5,328776.5542184389,4689963.896677068,20:18:17,19,T,
1679948297.565258,1521,73097,0,GPS1_Frame,42.3431,-71.07863666666667,0.0,0.0,328776.5542184389,4689963.896677068,20:18:17,19,T,
1679948298.2841103,1522,73098,0,GPS1_Frame,42.34307,-71.07867166666666,19.0,1.5,328773.58960405784,4689960.635890939,20:18:18,19,T,
1679948298.5658965,1523,73098,0,GPS1_Frame,42.34307,-71.07867166666666,0.0,0.0,328773.58960405784,4689960.635890939,20:18:18,19,T,
1679948299.2826457,1524,73099,0,GPS1_Frame,42.343035,-71.07871333333334,18.899999618530273,1.5,328770.0622368244,4689956.833320247,20:18:19,19,T,
1679948299.5668588,1525,73099,0,GPS1_Frame,42.343035,-71.07871333333334,0.0,0.0,328770.0622368244,4689956.833320247,20:18:19,19,T,
1679948300.2831752,1526,73100,0,GPS1_Frame,42.342995,-71.07876333333333,18.799999237060547,1.5,328765.8348208647,4689952.492322461,20:18:20,19,T,
1679948301.0256336,1527,73100,0,GPS1_Frame,42.342995,-71.07876333333333,0.0,0.0,328765.8348208647,4689952.492322461,20:18:20,19,T,
1679948301.2841103,1528,73101,0,GPS1_Frame,42.342951666666664,-71.07881833333333,18.799999237060547,1.5,328761.186467287,4689947.791255966,20:18:21,19,T,
1679948301.5679965,1529,73101,0,GPS1_Frame,42.342951666666664,-71.07881833333333,0.0,0.0,328761.186467287,4689947.791255966,20:18:21,19,T,
1679948302.2840414,1530,73102,0,GPS1_Frame,42.342908333333334,-71.07887333333333,18.700000762939453,1.5,328756.53810756153,4689943.090192406,20:18:22,19,T,
1679948302.5685623,1531,73102,0,GPS1_Frame,42.342908333333334,-71.07887333333333,0.0,0.0,328756.53810756153,4689943.090192406,20:18:22,19,T,
1679948303.283278,1532,73103,0,GPS1_Frame,42.342866666666666,-71.07892666666666,18.600000381469727,1.5,328752.0315612184,4689938.570845538,20:18:23,19,T,
1679948303.5676808,1533,73103,0,GPS1_Frame,42.342866666666666,-71.07892666666666,0.0,0.0,328752.0315612184,4689938.570845538,20:18:23,19,T,
1679948304.2836676,1534,73104,0,GPS1_Frame,42.34283,-71.07897333333334,18.5,1.5,328748.0877628152,4689934.593285454,20:18:24,19,T,
1679948304.565176,1535,73104,0,GPS1_Frame,42.34283,-71.07897333333334,0.0,0.0,328748.0877628152,4689934.593285454,20:18:24,19,T,
1679948305.2836955,1536,73105,0,GPS1_Frame,42.34280166666667,-71.07901,18.399999618530273,1.5,328744.99035390315,4689931.520938494,20:18:25,19,T,
1679948306.0229475,1537,73105,0,GPS1_Frame,42.34280166666667,-71.07901,0.0,0.0,328744.99035390315,4689931.520938494,20:18:25,19,T,
1679948306.2828882,1538,73106,0,GPS1_Frame,42.34278,-71.07903666666667,18.200000762939453,1.5,328742.73481144983,4689929.16873291,20:18:26,19,T,
1679948306.5645795,1539,73106,0,GPS1_Frame,42.34278,-71.07903666666667,0.0,0.0,328742.73481144983,4689929.16873291,20:18:26,19,T,
1679948307.2829127,1540,73107,0,GPS1_Frame,42.34276833333333,-71.07905166666667,18.0,1.5,328741.46748233587,4689927.903452159,20:18:27,19,T,
1679948307.564641,1541,73107,0,GPS1_Frame,42.34276833333333,-71.07905166666667,0.0,0.0,328741.46748233587,4689927.903452159,20:18:27,19,T,
1679948308.298149,1542,73108,0,GPS1_Frame,42.34276333333333,-71.07906,17.799999237060547,1.5,328740.76743294834,4689927.365025774,20:18:28,19,T,
1679948308.580336,1543,73108,0,GPS1_Frame,42.34276333333333,-71.07906,0.0,0.0,328740.76743294834,4689927.365025774,20:18:28,19,T,
1679948309.2840579,1544,73109,0,GPS1_Frame,42.34276,-71.07906333333334,17.700000762939453,1.5,328740.48379287374,4689927.001598694,20:18:29,19,T,
1679948309.565895,1545,73109,0,GPS1_Frame,42.34276,-71.07906333333334,0.0,0.0,328740.48379287374,4689927.001598694,20:18:29,19,T,
1679948310.2837923,1546,73110,0,GPS1_Frame,42.342753333333334,-71.07907333333333,17.600000381469727,1.5,328739.6419232462,4689926.28145888,20:18:30,19,T,
1679948311.0241814,1547,73110,0,GPS1_Frame,42.342753333333334,-71.07907333333333,0.0,0.0,328739.6419232462,4689926.28145888,20:18:30,19,T,
1679948311.282651,1548,73111,0,GPS1_Frame,42.34274,-71.07909166666667,17.5,1.5,328738.0954781952,4689924.8378223535,20:18:31,19,T,
1679948311.5643082,1549,73111,0,GPS1_Frame,42.34274,-71.07909166666667,0.0,0.0,328738.0954781952,4689924.8378223535,20:18:31,19,T,
1679948312.29841,1550,73112,0,GPS1_Frame,42.34271833333333,-71.07912,17.299999237060547,1.5,328735.7026365673,4689922.488976112,20:18:32,19,T,
1679948312.5805006,1551,73112,0,GPS1_Frame,42.34271833333333,-71.07912,0.0,0.0,328735.7026365673,4689922.488976112,20:18:32,19,T,
1679948313.283637,1552,73113,0,GPS1_Frame,42.342688333333335,-71.07915833333334,17.200000762939453,1.5,328732.46339661104,4689919.234920982,20:18:33,19,T,
1679948313.5655208,1553,73113,0,GPS1_Frame,42.342688333333335,-71.07915833333334,0.0,0.0,328732.46339661104,4689919.234920982,20:18:33,19,T,
1679948314.2834265,1554,73114,0,GPS1_Frame,42.34265333333333,-71.07920333333334,17.100000381469727,1.5,328728.6613970925,4689915.439084692,20:18:34,19,T,
1679948314.5674672,1555,73114,0,GPS1_Frame,42.34265333333333,-71.07920333333334,0.0,0.0,328728.6613970925,4689915.439084692,20:18:34,19,T,
1679948315.2821314,1556,73115,0,GPS1_Frame,42.34261166666667,-71.079255,17.0,1.5,328724.2921104676,4689910.91639744,20:18:35,19,T,
1679948316.0198944,1557,73115,0,GPS1_Frame,42.34261166666667,-71.079255,0.0,0.0,328724.2921104676,4689910.91639744,20:18:35,19,T,
1679948316.2984157,1558,73116,0,GPS1_Frame,42.34256666666667,-71.07931166666667,16.899999618530273,1.5,328719.5018812248,4689906.033644037,20:18:36,19,T,
1679948316.581997,1559,73116,0,GPS1_Frame,42.34256666666667,-71.07931166666667,0.0,0.0,328719.5018812248,4689906.033644037,20:18:36,19,T,
1679948317.2822437,1560,73117,0,GPS1_Frame,42.342515,-71.07937333333334,16.799999237060547,1.5,328714.28165572206,4689900.420683955,20:18:37,19,T,
1679948317.566703,1561,73117,0,GPS1_Frame,42.342515,-71.07937333333334,0.0,0.0,328714.28165572206,4689900.420683955,20:18:37,19,T,
1679948318.299283,1562,73118,0,GPS1_Frame,42.342463333333335,-71.07943833333333,16.700000762939453,1.5,328708.7868313523,4689894.81444305,20:18:38,19,T,
1679948318.5837982,1563,73118,0,GPS1_Frame,42.342463333333335,-71.07943833333333,0.0,0.0,328708.7868313523,4689894.81444305,20:18:38,19,T,
1679948319.2832754,1564,73119,0,GPS1_Frame,42.34241,-71.079505,16.5,1.5,328703.15017657797,4689889.02649342,20:18:39,19,T,
1679948319.5669847,1565,73119,0,GPS1_Frame,42.34241,-71.079505,0.0,0.0,328703.15017657797,4689889.02649342,20:18:39,19,T,
1679948320.2985027,1566,73120,0,GPS1_Frame,42.34235833333334,-71.07957,16.399999618530273,1.5,328697.6553346331,4689883.420260816,20:18:40,19,T,
1679948321.0363553,1567,73120,0,GPS1_Frame,42.34235833333334,-71.07957,0.0,0.0,328697.6553346331,4689883.420260816,20:18:40,19,T,
1679948321.2988172,1568,73121,0,GPS1_Frame,42.342308333333335,-71.07963333333333,16.200000762939453,1.5,328692.3023062659,4689877.995744923,20:18:41,19,T,
1679948321.5833979,1569,73121,0,GPS1_Frame,42.342308333333335,-71.07963333333333,0.0,0.0,328692.3023062659,4689877.995744923,20:18:41,19,T,
1679948322.3004375,1570,73122,0,GPS1_Frame,42.342258333333334,-71.079695,16.100000381469727,1.5,328687.08656551066,4689872.567874763,20:18:42,19,T,
